issue_id,timestamp,category,description,latitude,longitude,municipality,district,state,age_group,gender,origin,responsible_entity_id,responsible_entity_name,responsible_entity_level,hour,day_of_week,day_of_month,week_of_year,month,quarter,is_weekend,is_business_hours,is_morning,is_afternoon,date,week
ISS_20250613033837_5764,2025-02-20 11:33:00,Gesundheit,Die Wartezimmer in der örtlichen Arztpraxis sind völlig überfüllt und man wartet über drei Stunden auf einen Termin. Außerdem ist der nächste Facharzt 40 Kilometer entfernt - das kann doch nicht sein in unserer Gemeinde.,51.952273614397626,11.390378778844216,Börde-Hakel,Gemeinde,Sachsen-Anhalt,35-44,diverse,citizen,LAND_10_GM,Saarland - Ministerium für Gesundheit,Land,11,3,20,8,2025-02,1,False,True,True,False,2025-02-20,2025-02-17/2025-02-23
ISS_20250613033838_9641,2024-08-03 09:07:00,Bildung,"Die Computerkurse für Senioren im Gemeindezentrum wurden ohne Ankündigung gestrichen. Wir älteren Bürger brauchen dringend Hilfe beim Umgang mit digitalen Behördengängen und Online-Terminen, aber es gibt keine Alternativen in Pinzberg.",49.69215915090384,11.110136755385827,Pinzberg,Gemeinde,Bayern,65+,male,citizen,LAND_02_BM,Hamburg - Ministerium für Bildung,Land,9,5,3,31,2024-08,3,True,True,True,False,2024-08-03,2024-07-29/2024-08-04
ISS_20250613033837_8375,2025-02-15 02:03:00,Umwelt,"Der Grünschnitt und Gartenabfälle werden in unserem Ortsteil seit drei Wochen nicht mehr abgeholt. Die Container quellen über und der Gestank wird immer schlimmer, besonders bei dem warmen Wetter jetzt.",53.72613240403547,11.444456641211016,Lübstorf,Gemeinde,Mecklenburg-Vorpommern,25-34,male,citizen,LAND_04_MW,Bremen - Ministerium für Wirtschaft,Land,2,5,15,7,2025-02,1,True,False,False,False,2025-02-15,2025-02-10/2025-02-16
ISS_20250613033837_6901,2023-05-31 23:58:00,Gesundheit,"Die Wartezeit beim Hausarzt in der Lutherstadt ist unmöglich geworden - drei Wochen für einen normalen Termin! Meine Frau hatte letzte Woche starke Schmerzen und musste ins Krankenhaus fahren, weil kein Arzt Zeit hatte.",51.51931764695518,11.568404971945034,Eisleben,Stadt,Sachsen-Anhalt,35-44,male,citizen,LAND_05_SM,Nordrhein-Westfalen - Ministerium für Soziales,Land,23,2,31,22,2023-05,2,False,False,False,False,2023-05-31,2023-05-29/2023-06-04
ISS_20250613033838_2088,2024-11-18 13:13:00,Umwelt,"Die Straßenbeleuchtung in der Dorfstraße ist seit drei Wochen kaputt und macht abends das Gassigehen mit dem Hund gefährlich. Außerdem sammelt sich durch die Dunkelheit immer mehr Müll an der Bushaltestelle, weil niemand mehr richtig sieht.",50.9091868615555,11.339102680745166,Buchfart,Gemeinde,Thüringen,35-44,male,citizen,LAND_01_MW,Schleswig-Holstein - Ministerium für Wirtschaft,Land,13,0,18,47,2024-11,4,False,True,False,True,2024-11-18,2024-11-18/2024-11-24
ISS_20250613033838_7891,2023-05-10 07:54:00,Gesundheit,Die Wartezeit für einen Facharzttermin beim Orthopäden hier in Lenggries beträgt über vier Monate. Als berufstätige Mutter mit Rückenproblemen ist das untragbar - wir brauchen dringend mehr Fachärzte in unserer Gemeinde.,47.596301181854166,11.533954603625816,Lenggries,Gemeinde,Bayern,45-54,female,citizen,LAND_08_GM,Baden-Württemberg - Ministerium für Gesundheit,Land,7,2,10,19,2023-05,2,False,False,True,False,2023-05-10,2023-05-08/2023-05-14
ISS_20250613033838_2843,2024-09-13 00:35:00,Bildung,"Die Heizung in der örtlichen Grundschule ist seit drei Wochen kaputt und die Kinder müssen bei 12 Grad im Klassenzimmer lernen. Als Großvater bin ich empört, dass unsere Enkelkinder unter solchen Bedingungen unterrichtet werden.",51.87989173949169,13.429507839189553,Dahme/Mark,Stadt,Brandenburg,55-64,male,citizen,LAND_07_BM,Rheinland-Pfalz - Ministerium für Bildung,Land,0,4,13,37,2024-09,3,False,False,False,False,2024-09-13,2024-09-09/2024-09-15
ISS_20250613033838_2190,2023-02-21 20:19:00,Sicherheit,"Die Straßenbeleuchtung in der Neustädter Straße ist seit Wochen kaputt, wodurch der Gehweg abends völlig dunkel ist. Als Berufstätiger, der spät nach Hause kommt, fühle ich mich dort sehr unsicher und befürchte Unfälle oder Übergriffe.",50.91257908233844,13.074832697594134,Frankenberg/Sa.,Stadt,Sachsen,25-34,male,citizen,LAND_03_IM,Niedersachsen - Ministerium des Innern,Land,20,1,21,8,2023-02,1,False,False,False,False,2023-02-21,2023-02-20/2023-02-26
ISS_20250613033900_9970,2024-01-27 11:37:00,Bildung,"Die Schulbuslinie nach Börry fährt seit drei Wochen unregelmäßig, wodurch mein Sohn täglich zu spät zum Unterricht kommt. Andere Eltern haben das gleiche Problem - wann wird der Fahrplan endlich wieder eingehalten?",52.02446173812607,9.408123363553946,Emmerthal,Gemeinde,Niedersachsen,25-34,male,citizen,LAND_14_BM,Sachsen - Ministerium für Bildung,Land,11,5,27,4,2024-01,1,True,True,True,False,2024-01-27,2024-01-22/2024-01-28
ISS_20250613033837_1890,2024-09-03 00:56:00,Bildung,"Die Schule meines Sohnes hat seit Monaten keinen Deutschlehrer für die Förderklasse. Mein Kind braucht dringend zusätzliche Sprachunterstützung, aber der Unterricht fällt ständig aus oder wird von fachfremden Lehrern übernommen.",50.76034617788655,11.8484841958164,Triptis,Stadt,Thüringen,35-44,female,migrant_non_eu,LAND_10_BM,Saarland - Ministerium für Bildung,Land,0,1,3,36,2024-09,3,False,False,False,False,2024-09-03,2024-09-02/2024-09-08
ISS_20250613033900_3775,2023-07-07 06:11:00,Digitalisierung,Das Online-Portal der Gemeinde ist ständig überlastet und funktioniert nicht richtig. Ich kann seit Wochen keinen Termin im Bürgerbüro buchen und auch keine Anträge digital einreichen - das ist doch Steinzeit!,48.96010798502636,9.96751607646216,Adelmannsfelden,Gemeinde,Baden-Württemberg,45-54,male,citizen,BUND_BUNDESMINISTERIUM_FÜR_DIGITALES_UND_VERKEHR,Bundesministerium für Digitales und Verkehr,Bund,6,4,7,27,2023-07,3,False,False,True,False,2023-07-07,2023-07-03/2023-07-09
ISS_20250613033838_9314,2023-09-23 09:15:00,Digitalisierung,"Die Online-Terminbuchung für das Bürgerbüro ist seit Wochen außer Betrieb und am Telefon erreicht man niemanden. Für einen einfachen Meldezettel muss ich jetzt stundenlang anstehen, das kann doch nicht sein im Jahr 2024!",52.18015322184828,12.566237973415284,Bad Belzig,Stadt,Brandenburg,35-44,male,citizen,BUND_BUNDESMINISTERIUM_FÜR_DIGITALES_UND_VERKEHR,Bundesministerium für Digitales und Verkehr,Bund,9,5,23,38,2023-09,3,True,True,True,False,2023-09-23,2023-09-18/2023-09-24
ISS_20250613033840_3948,2025-03-08 11:38:00,Digitalisierung,"Das Online-Portal der Gemeinde ist ständig überlastet und stürzt ab, wenn man Formulare ausfüllen will. Meine Ummeldung konnte ich drei Mal nicht abschicken - das ist frustrierend und kostet unnötig Zeit.",50.6029029345916,7.606697579232936,Puderbach,Gemeinde,Rheinland-Pfalz,35-44,female,citizen,BUND_BUNDESMINISTERIUM_FÜR_DIGITALES_UND_VERKEHR,Bundesministerium für Digitales und Verkehr,Bund,11,5,8,10,2025-03,1,True,True,True,False,2025-03-08,2025-03-03/2025-03-09
ISS_20250613033841_3171,2024-04-06 06:15:00,Migration,Die Bearbeitung meines Antrags auf Familienzusammenführung für meine Schwiegertochter dauert bereits acht Monate ohne jede Rückmeldung. Ich bitte um Auskunft über den aktuellen Stand und eine realistische Zeitschätzung für die Entscheidung.,50.06475908744105,10.96320514531608,Ebensfeld,Gemeinde,Bayern,55-64,male,citizen,LAND_13_SM,Mecklenburg-Vorpommern - Ministerium für Soziales,Land,6,5,6,14,2024-04,2,True,False,True,False,2024-04-06,2024-04-01/2024-04-07
ISS_20250613033841_7738,2023-04-18 18:49:00,Sicherheit,"Der Fußweg entlang der Hauptstraße ist abends völlig unbeleuchtet und sehr gefährlich. Letzte Woche ist schon jemand gestürzt, weil er das Schlagloch nicht gesehen hat - da muss dringend eine Straßenlaterne hin.",53.43991375338933,8.986782328141295,Basdahl,Gemeinde,Niedersachsen,25-34,male,citizen,LAND_01_IM,Schleswig-Holstein - Ministerium des Innern,Land,18,1,18,16,2023-04,2,False,False,False,True,2023-04-18,2023-04-17/2023-04-23
ISS_20250613033840_2578,2023-02-13 01:13:00,Digitalisierung,"Das Online-Portal der Gemeinde ist eine Katastrophe - seit drei Wochen versuche ich, einen Bauantrag digital einzureichen, aber die Seite stürzt ständig ab. Warum kann man nicht einfach alles per E-Mail schicken wie früher?",52.57358998757952,7.690784598000905,Bippen,Gemeinde,Niedersachsen,45-54,male,citizen,BUND_BUNDESMINISTERIUM_FÜR_DIGITALES_UND_VERKEHR,Bundesministerium für Digitales und Verkehr,Bund,1,0,13,7,2023-02,1,False,False,False,False,2023-02-13,2023-02-13/2023-02-19
ISS_20250613033841_6924,2024-12-10 09:48:00,Umwelt,"Die Mülleimer im Kurpark sind seit Tagen überfüllt und der Abfall liegt überall rum. Das sieht nicht nur eklig aus, sondern lockt auch Ungeziefer an - können Sie bitte dafür sorgen, dass die öfter geleert werden?",52.0262098310432,11.759294353875358,Schönebeck (Elbe),Stadt,Sachsen-Anhalt,18-24,male,citizen,LAND_03_UM,Niedersachsen - Ministerium für Umwelt,Land,9,1,10,50,2024-12,4,False,True,True,False,2024-12-10,2024-12-09/2024-12-15
ISS_20250613033841_9097,2025-03-13 10:49:00,Umwelt,"Die Mülltrennung in unserem Wohngebiet funktioniert nicht richtig - die gelben Säcke werden oft tagelang nicht abgeholt und der Wind verteilt den Müll überall. Das sieht nicht nur schlecht aus, sondern lockt auch Ungeziefer an.",50.98980203253095,13.28194845238487,Großschirma,Stadt,Sachsen,55-64,male,migrant_eu,LAND_09_MW,Bayern - Ministerium für Wirtschaft,Land,10,3,13,11,2025-03,1,False,True,True,False,2025-03-13,2025-03-10/2025-03-16
ISS_20250613033840_9130,2024-01-09 07:03:00,Bildung,"In der Kita meines Sohnes fehlt seit Monaten eine Erzieherin, deshalb müssen die Gruppen ständig zusammengelegt werden. Die Betreuungsqualität leidet darunter und mein Kind kommt oft gestresst nach Hause.",53.29339469587844,10.73303054558632,Bleckede,Stadt,Niedersachsen,25-34,female,citizen,LAND_10_BM,Saarland - Ministerium für Bildung,Land,7,1,9,2,2024-01,1,False,False,True,False,2024-01-09,2024-01-08/2024-01-14
ISS_20250613033841_2258,2025-01-30 09:59:00,Umwelt,"Die Mülltonne an der Bushaltestelle Hundsmühler Straße quillt seit über einer Woche über und der Abfall liegt überall verstreut herum. Das sieht nicht nur eklig aus, sondern lockt auch Ungeziefer an - bitte um schnelle Leerung!",53.05269587107206,8.155634462148962,Wardenburg,Gemeinde,Niedersachsen,25-34,male,citizen,LAND_01_UM,Schleswig-Holstein - Ministerium für Umwelt,Land,9,3,30,5,2025-01,1,False,True,True,False,2025-01-30,2025-01-27/2025-02-02
ISS_20250613033841_6665,2025-04-20 12:01:00,Bildung,"In der Realschule hier gibt es viel zu wenig Deutschförderung für Schüler wie mich, die aus anderen EU-Ländern kommen. Wir brauchen mehr Unterstützung beim Lernen, sonst schaffen wir den Abschluss nicht.",48.018329834123136,8.723704513024533,Seitingen-Oberflacht,Gemeinde,Baden-Württemberg,18-24,male,migrant_eu,LAND_16_BM,Thüringen - Ministerium für Bildung,Land,12,6,20,16,2025-04,2,True,True,True,True,2025-04-20,2025-04-14/2025-04-20
ISS_20250613033841_3454,2023-04-12 23:46:00,Wirtschaft,"Die örtlichen Geschäfte in der Hauptstraße stehen seit Monaten leer, weil die Mieten viel zu hoch sind. Unsere Gemeinde verliert dadurch ihre Attraktivität und die wenigen verbliebenen Läden kämpfen ums Überleben.",49.331594193019086,7.738888963160574,Schmalenberg,Gemeinde,Rheinland-Pfalz,55-64,female,citizen,LAND_07_FM,Rheinland-Pfalz - Ministerium der Finanzen,Land,23,2,12,15,2023-04,2,False,False,False,False,2023-04-12,2023-04-10/2023-04-16
ISS_20250613033842_8003,2024-09-04 20:50:00,Sicherheit,"Der Fußweg vom Bahnhof zur Innenstadt ist abends völlig unbeleuchtet und ich fühle mich als junger Mann unsicher, wenn ich spät von der Arbeit komme. Bitte installieren Sie mehr Straßenlaternen für bessere Sicherheit.",48.638396368295496,9.607348245689511,Bad Boll,Gemeinde,Baden-Württemberg,18-24,male,citizen,LAND_04_IM,Bremen - Ministerium des Innern,Land,20,2,4,36,2024-09,3,False,False,False,False,2024-09-04,2024-09-02/2024-09-08
ISS_20250613033842_4920,2023-02-26 02:39:00,Sicherheit,"Die Straßenbeleuchtung in der Kirchgasse ist seit drei Wochen kaputt und der Weg zur Bushaltestelle ist abends stockfinster. Besonders für ältere Mitbürger ist das sehr gefährlich, da man die Gehwegkanten nicht sieht.",48.592643082183294,12.320924890088309,Niederaichbach,Gemeinde,Bayern,45-54,male,citizen,LAND_07_UM,Rheinland-Pfalz - Ministerium für Umwelt,Land,2,6,26,8,2023-02,1,True,False,False,False,2023-02-26,2023-02-20/2023-02-26
ISS_20250613033842_4487,2024-08-21 08:31:00,Digitalisierung,"Das Online-Portal der Gemeinde ist ständig überlastet und stürzt beim Ausfüllen von Anträgen ab. Ich habe schon dreimal versucht, meinen Wohnsitz umzumelden, aber das System speichert nichts und ich muss immer wieder von vorne anfangen.",50.408034301558544,6.688654749123171,Blankenheim,Gemeinde,Nordrhein-Westfalen,25-34,male,citizen,BUND_BUNDESMINISTERIUM_FÜR_DIGITALES_UND_VERKEHR,Bundesministerium für Digitales und Verkehr,Bund,8,2,21,34,2024-08,3,False,True,True,False,2024-08-21,2024-08-19/2024-08-25
ISS_20250613033843_7736,2023-03-10 22:32:00,Digitalisierung,"Die Online-Terminbuchung für das Bürgerbüro funktioniert seit Wochen nicht richtig - die Seite lädt ewig oder stürzt ab. Muss ich wirklich extra nach Fulda fahren, nur um einen simplen Termin zu vereinbaren?",50.562257072242666,9.98171302667784,Hilders,Gemeinde,Hessen,35-44,female,citizen,BUND_BUNDESMINISTERIUM_FÜR_DIGITALES_UND_VERKEHR,Bundesministerium für Digitales und Verkehr,Bund,22,4,10,10,2023-03,1,False,False,False,False,2023-03-10,2023-03-06/2023-03-12
ISS_20250613033843_8899,2023-01-17 09:24:00,Umwelt,"Die Straßenbeleuchtung in der Lindenstraße ist seit drei Wochen komplett ausgefallen. Abends ist es dort stockdunkel und sehr gefährlich, besonders für ältere Bewohner wie mich. Bitte kümmern Sie sich schnell um die Reparatur.",52.297262983952365,7.257157786723539,Samern,Gemeinde,Niedersachsen,55-64,diverse,citizen,LAND_14_MW,Sachsen - Ministerium für Wirtschaft,Land,9,1,17,3,2023-01,1,False,True,True,False,2023-01-17,2023-01-16/2023-01-22
ISS_20250613033909_4768,2025-03-25 06:44:00,Digitalisierung,"Das Online-Portal der Gemeinde ist eine Katastrophe - ich versuche seit drei Tagen, einen Termin für meinen neuen Personalausweis zu buchen, aber die Seite stürzt ständig ab. Warum kann man nicht einfach anrufen wie früher?",47.98909263289617,10.702337308466683,Jengen,Gemeinde,Bayern,45-54,female,citizen,BUND_BUNDESMINISTERIUM_FÜR_DIGITALES_UND_VERKEHR,Bundesministerium für Digitales und Verkehr,Bund,6,1,25,13,2025-03,1,False,False,True,False,2025-03-25,2025-03-24/2025-03-30
ISS_20250613033844_1648,2023-03-27 07:50:00,Gesundheit,"Die Wartezeit beim örtlichen Hausarzt beträgt mittlerweile über drei Wochen für einen normalen Termin. Als chronisch Kranker bin ich auf regelmäßige Kontrollen angewiesen, aber die Ärzteversorgung in Postmünster ist völlig unzureichend geworden.",48.42753283114261,12.888992400057338,Postmünster,Gemeinde,Bayern,55-64,male,citizen,LAND_15_SM,Sachsen-Anhalt - Ministerium für Soziales,Land,7,0,27,13,2023-03,1,False,False,True,False,2023-03-27,2023-03-27/2023-04-02
ISS_20250613033844_6403,2024-04-16 11:17:00,Umwelt,"Der Grünschnitt an der Bushaltestelle in der Dorfstraße wuchert seit Monaten und behindert die Sicht auf ankommende Busse. Besonders für ältere Mitbürger ist das gefährlich, weil sie die Busse erst im letzten Moment sehen können.",53.66815672509625,11.26865027945636,Brüsewitz,Gemeinde,Mecklenburg-Vorpommern,35-44,female,citizen,LAND_13_MW,Mecklenburg-Vorpommern - Ministerium für Wirtschaft,Land,11,1,16,16,2024-04,2,False,True,True,False,2024-04-16,2024-04-15/2024-04-21
ISS_20250613033844_7150,2025-06-07 06:01:00,Gesundheit,"Die Wartezeit beim Hausarzt in Fitzbek ist unmöglich geworden - für einen normalen Termin muss man drei Wochen warten. Für ältere Menschen wie mich ist das ein echtes Problem, besonders wenn man regelmäßige Kontrollen braucht.",54.00714042572002,9.762577384120227,Fitzbek,Gemeinde,Schleswig-Holstein,45-54,female,citizen,LAND_05_SM,Nordrhein-Westfalen - Ministerium für Soziales,Land,6,5,7,23,2025-06,2,True,False,True,False,2025-06-07,2025-06-02/2025-06-08
ISS_20250613033844_9620,2024-07-19 05:08:00,Sicherheit,"Die Straßenbeleuchtung in der Kirchgasse ist seit Wochen kaputt, wodurch der Weg abends völlig dunkel ist. Als Anwohner fühle ich mich unsicher und bitte um schnelle Reparatur der Lampen.",48.21326094544671,11.884698757443983,Ottenhofen,Gemeinde,Bayern,25-34,male,citizen,LAND_05_UM,Nordrhein-Westfalen - Ministerium für Umwelt,Land,5,4,19,29,2024-07,3,False,False,False,False,2024-07-19,2024-07-15/2024-07-21
ISS_20250613033844_3372,2024-05-14 11:12:00,Verkehr,"Die Schlaglöcher in der Stendaler Straße sind eine Zumutung - mein Auto hat schon zwei Reifen kaputt gemacht. Seit Monaten passiert nichts, obwohl die Straße täglich von Pendlern befahren wird.",52.51006201647161,11.365145003955824,Gardelegen,Stadt,Sachsen-Anhalt,45-54,male,citizen,LAND_13_VM,Mecklenburg-Vorpommern - Ministerium für Verkehr,Land,11,1,14,20,2024-05,2,False,True,True,False,2024-05-14,2024-05-13/2024-05-19
ISS_20250613033844_9550,2024-07-21 18:58:00,Wirtschaft,Die Gewerbesteuer für kleine Betriebe in Klingenthal ist viel zu hoch im Vergleich zu anderen Städten in Sachsen. Dadurch wandern Unternehmen ab und wir verlieren Arbeitsplätze - das schadet unserer ganzen Region wirtschaftlich.,50.3740690327899,12.44555403060451,Klingenthal,Stadt,Sachsen,45-54,female,citizen,LAND_08_FM,Baden-Württemberg - Ministerium der Finanzen,Land,18,6,21,29,2024-07,3,True,False,False,True,2024-07-21,2024-07-15/2024-07-21
ISS_20250613033900_2910,2023-09-23 19:30:00,Umwelt,Die Mülltrennung in unserem Wohngebiet funktioniert nicht richtig - viele Nachbarn werfen alles zusammen in die Restmülltonne. Das zieht Ungeziefer an und riecht schlecht. Können Sie bitte Kontrollen machen oder besser informieren?,52.51358597887245,9.022781911695263,Stolzenau,Gemeinde,Niedersachsen,55-64,male,migrant_non_eu,LAND_11_UM,Berlin - Ministerium für Umwelt,Land,19,5,23,38,2023-09,3,True,False,False,False,2023-09-23,2023-09-18/2023-09-24
ISS_20250613033845_6852,2023-07-16 20:36:00,Umwelt,"Die Mülltrennung in unserem Wohngebiet funktioniert nicht richtig - die Tonnen werden oft falsch geleert und Bioabfall landet im Restmüll. Außerdem stehen die Container oft tagelang über, was Ungeziefer anzieht und sehr unhygienisch ist.",53.1562345549133,13.205565828399273,Fürstenberg/Havel,Stadt,Brandenburg,45-54,female,migrant_eu,LAND_03_UM,Niedersachsen - Ministerium für Umwelt,Land,20,6,16,28,2023-07,3,True,False,False,False,2023-07-16,2023-07-10/2023-07-16
ISS_20250613033845_8687,2025-05-27 07:09:00,Migration,"Die Bearbeitung meines Antrags auf Familienzusammenführung dauert bereits acht Monate ohne jede Rückmeldung. Meine Frau wartet in der Türkei und wir brauchen endlich eine Antwort, wann sie nach Deutschland kommen kann.",48.52322831609721,8.065773704019083,Oberkirch,Stadt,Baden-Württemberg,25-34,male,citizen,LAND_16_SM,Thüringen - Ministerium für Soziales,Land,7,1,27,22,2025-05,2,False,False,True,False,2025-05-27,2025-05-26/2025-06-01
